<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.LKOH,D,20160209,000000,25165.0000000,25165.0000000,23829.0000000,24027.0000000,73050
SPFB.LKOH,D,20160210,000000,23958.0000000,24388.0000000,23852.0000000,24069.0000000,48185
SPFB.LKOH,D,20160211,000000,23976.0000000,24375.0000000,23597.0000000,24261.0000000,46520
SPFB.LKOH,D,20160212,000000,24315.0000000,24514.0000000,24119.0000000,24232.0000000,34033
SPFB.LKOH,D,20160215,000000,24325.0000000,24734.0000000,24183.0000000,24425.0000000,34591
SPFB.LKOH,D,20160216,000000,24449.0000000,24977.0000000,24449.0000000,24783.0000000,41279
SPFB.LKOH,D,20160217,000000,24780.0000000,25110.0000000,24564.0000000,25032.0000000,35714
SPFB.LKOH,D,20160218,000000,24992.0000000,26066.0000000,24987.0000000,25580.0000000,56609
SPFB.LKOH,D,20160219,000000,25601.0000000,25665.0000000,25105.0000000,25544.0000000,42543
SPFB.LKOH,D,20160220,000000,25546.0000000,25639.0000000,25350.0000000,25353.0000000,4883
SPFB.LKOH,D,20160222,000000,25455.0000000,26419.0000000,25455.0000000,26239.0000000,28965
SPFB.LKOH,D,20160224,000000,26198.0000000,26198.0000000,25524.0000000,25724.0000000,39225
SPFB.LKOH,D,20160225,000000,25738.0000000,26165.0000000,25200.0000000,25964.0000000,51392
SPFB.LKOH,D,20160226,000000,25962.0000000,26321.0000000,25850.0000000,25940.0000000,44567
SPFB.LKOH,D,20160229,000000,25859.0000000,26987.0000000,25672.0000000,26936.0000000,54889
SPFB.LKOH,D,20160301,000000,26936.0000000,27289.0000000,26907.0000000,27210.0000000,40536
SPFB.LKOH,D,20160302,000000,27210.0000000,27316.0000000,26400.0000000,26600.0000000,45368
SPFB.LKOH,D,20160303,000000,26564.0000000,27150.0000000,26515.0000000,27050.0000000,41998
SPFB.LKOH,D,20160304,000000,27103.0000000,27980.0000000,26940.0000000,27951.0000000,34153
SPFB.LKOH,D,20160307,000000,27993.0000000,28581.0000000,27879.0000000,28420.0000000,34559
SPFB.LKOH,D,20160309,000000,28370.0000000,28389.0000000,27248.0000000,27561.0000000,38652
SPFB.LKOH,D,20160310,000000,28084.0000000,28118.0000000,27450.0000000,27638.0000000,667
SPFB.LKOH,D,20160311,000000,27699.0000000,27779.0000000,27147.0000000,27387.0000000,2505
SPFB.LKOH,D,20160314,000000,27387.0000000,27650.0000000,27002.0000000,27579.0000000,5718
SPFB.LKOH,D,20160315,000000,27500.0000000,27600.0000000,27112.0000000,27325.0000000,8725
SPFB.LKOH,D,20160316,000000,27361.0000000,28110.0000000,27122.0000000,27845.0000000,14427
SPFB.LKOH,D,20160317,000000,27909.0000000,28290.0000000,27815.0000000,28237.0000000,31477
SPFB.LKOH,D,20160318,000000,28200.0000000,28982.0000000,28055.0000000,28564.0000000,52728
SPFB.LKOH,D,20160321,000000,28508.0000000,28667.0000000,28033.0000000,28554.0000000,38061
SPFB.LKOH,D,20160322,000000,28532.0000000,28813.0000000,27867.0000000,28023.0000000,37476
SPFB.LKOH,D,20160323,000000,28001.0000000,28005.0000000,27325.0000000,27524.0000000,38024
SPFB.LKOH,D,20160324,000000,27520.0000000,27523.0000000,26674.0000000,26899.0000000,26589
SPFB.LKOH,D,20160325,000000,26919.0000000,27089.0000000,26570.0000000,26783.0000000,17373
SPFB.LKOH,D,20160328,000000,26787.0000000,26989.0000000,26203.0000000,26361.0000000,29038
SPFB.LKOH,D,20160329,000000,26353.0000000,26909.0000000,26084.0000000,26860.0000000,35721
SPFB.LKOH,D,20160330,000000,26891.0000000,26971.0000000,26421.0000000,26732.0000000,37291
SPFB.LKOH,D,20160331,000000,26720.0000000,26775.0000000,26352.0000000,26636.0000000,46378
SPFB.LKOH,D,20160401,000000,26635.0000000,26929.0000000,26301.0000000,26850.0000000,39963
SPFB.LKOH,D,20160404,000000,26832.0000000,27625.0000000,26717.0000000,27339.0000000,35300
SPFB.LKOH,D,20160405,000000,27316.0000000,27649.0000000,27218.0000000,27580.0000000,40312
SPFB.LKOH,D,20160406,000000,27593.0000000,27925.0000000,27431.0000000,27740.0000000,31851
SPFB.LKOH,D,20160407,000000,27799.0000000,27939.0000000,27520.0000000,27636.0000000,28707
SPFB.LKOH,D,20160408,000000,27662.0000000,28324.0000000,27662.0000000,28200.0000000,28968
SPFB.LKOH,D,20160411,000000,28166.0000000,28816.0000000,28090.0000000,28350.0000000,32959
SPFB.LKOH,D,20160412,000000,28357.0000000,28506.0000000,28080.0000000,28402.0000000,33827
SPFB.LKOH,D,20160413,000000,28402.0000000,28974.0000000,28362.0000000,28886.0000000,33695
SPFB.LKOH,D,20160414,000000,28836.0000000,29400.0000000,28401.0000000,28590.0000000,47186
SPFB.LKOH,D,20160415,000000,28588.0000000,28818.0000000,28475.0000000,28503.0000000,22716
SPFB.LKOH,D,20160418,000000,28505.0000000,28505.0000000,27658.0000000,28074.0000000,45827
SPFB.LKOH,D,20160419,000000,28125.0000000,28710.0000000,28125.0000000,28622.0000000,46620
SPFB.LKOH,D,20160420,000000,28503.0000000,29389.0000000,28338.0000000,29262.0000000,39441
SPFB.LKOH,D,20160421,000000,29261.0000000,29447.0000000,28784.0000000,29377.0000000,53735
SPFB.LKOH,D,20160422,000000,29377.0000000,29449.0000000,28950.0000000,29337.0000000,30495
SPFB.LKOH,D,20160425,000000,29218.0000000,29290.0000000,28710.0000000,28924.0000000,25626
SPFB.LKOH,D,20160426,000000,28902.0000000,29006.0000000,28236.0000000,28391.0000000,23220
SPFB.LKOH,D,20160427,000000,28415.0000000,28522.0000000,27458.0000000,27781.0000000,33482
SPFB.LKOH,D,20160428,000000,27780.0000000,28345.0000000,27514.0000000,28245.0000000,30907
SPFB.LKOH,D,20160429,000000,28301.0000000,28457.0000000,27466.0000000,27841.0000000,32235
SPFB.LKOH,D,20160504,000000,27750.0000000,27856.0000000,26793.0000000,27000.0000000,26317
SPFB.LKOH,D,20160505,000000,27057.0000000,27249.0000000,26476.0000000,26615.0000000,26374
SPFB.LKOH,D,20160506,000000,26580.0000000,26768.0000000,26310.0000000,26588.0000000,24735
SPFB.LKOH,D,20160510,000000,26436.0000000,26853.0000000,25917.0000000,26267.0000000,32094
SPFB.LKOH,D,20160511,000000,26269.0000000,26940.0000000,26269.0000000,26744.0000000,30577
SPFB.LKOH,D,20160512,000000,26780.0000000,27491.0000000,26680.0000000,27157.0000000,31399
SPFB.LKOH,D,20160513,000000,27079.0000000,27250.0000000,26415.0000000,27118.0000000,38479
SPFB.LKOH,D,20160516,000000,27119.0000000,27473.0000000,26737.0000000,26905.0000000,29895
SPFB.LKOH,D,20160517,000000,26903.0000000,27210.0000000,26311.0000000,27049.0000000,31633
SPFB.LKOH,D,20160518,000000,26989.0000000,27288.0000000,26701.0000000,27115.0000000,35619
SPFB.LKOH,D,20160519,000000,27070.0000000,27428.0000000,26733.0000000,27251.0000000,29594
SPFB.LKOH,D,20160520,000000,27300.0000000,27572.0000000,27043.0000000,27267.0000000,32248
SPFB.LKOH,D,20160523,000000,27291.0000000,27349.0000000,26654.0000000,26855.0000000,28376
SPFB.LKOH,D,20160524,000000,26850.0000000,27000.0000000,26678.0000000,26820.0000000,14629
SPFB.LKOH,D,20160525,000000,26824.0000000,27213.0000000,26579.0000000,26869.0000000,25272
SPFB.LKOH,D,20160526,000000,26886.0000000,27227.0000000,26506.0000000,27030.0000000,26463
SPFB.LKOH,D,20160527,000000,27002.0000000,27289.0000000,26825.0000000,27009.0000000,27503
SPFB.LKOH,D,20160530,000000,27022.0000000,27257.0000000,26951.0000000,27057.0000000,13564
SPFB.LKOH,D,20160531,000000,27057.0000000,27105.0000000,25392.0000000,25910.0000000,99080
SPFB.LKOH,D,20160601,000000,26004.0000000,26273.0000000,25710.0000000,25993.0000000,58899
SPFB.LKOH,D,20160602,000000,25994.0000000,26221.0000000,25843.0000000,26159.0000000,31663
SPFB.LKOH,D,20160603,000000,26167.0000000,26399.0000000,25762.0000000,26082.0000000,34924
SPFB.LKOH,D,20160606,000000,26085.0000000,26348.0000000,25682.0000000,26246.0000000,28033
SPFB.LKOH,D,20160607,000000,26255.0000000,26985.0000000,26255.0000000,26809.0000000,35813
SPFB.LKOH,D,20160608,000000,26779.0000000,26969.0000000,26535.0000000,26805.0000000,32579
SPFB.LKOH,D,20160609,000000,26826.0000000,26845.0000000,26350.0000000,26488.0000000,22607
SPFB.LKOH,D,20160610,000000,26253.0000000,26320.0000000,25823.0000000,26176.0000000,4374
SPFB.LKOH,D,20160614,000000,26085.0000000,26570.0000000,25884.0000000,26313.0000000,6343
SPFB.LKOH,D,20160615,000000,26438.0000000,26615.0000000,26091.0000000,26159.0000000,9689
SPFB.LKOH,D,20160616,000000,26096.0000000,26096.0000000,25475.0000000,25995.0000000,28189
SPFB.LKOH,D,20160617,000000,26015.0000000,26293.0000000,25806.0000000,26233.0000000,24212
SPFB.LKOH,D,20160620,000000,26295.0000000,26407.0000000,25929.0000000,26092.0000000,21753
SPFB.LKOH,D,20160621,000000,26062.0000000,26273.0000000,25681.0000000,26243.0000000,32640
SPFB.LKOH,D,20160622,000000,26240.0000000,26290.0000000,25975.0000000,26120.0000000,20330
SPFB.LKOH,D,20160623,000000,26118.0000000,27051.0000000,26052.0000000,26996.0000000,21761
SPFB.LKOH,D,20160624,000000,26973.0000000,26973.0000000,25487.0000000,26640.0000000,61621
SPFB.LKOH,D,20160627,000000,26599.0000000,26709.0000000,25825.0000000,25905.0000000,36467
SPFB.LKOH,D,20160628,000000,25940.0000000,26259.0000000,25717.0000000,25903.0000000,24714
SPFB.LKOH,D,20160629,000000,25905.0000000,26290.0000000,25858.0000000,26247.0000000,16761
SPFB.LKOH,D,20160630,000000,26237.0000000,26552.0000000,26112.0000000,26330.0000000,23908
SPFB.LKOH,D,20160701,000000,26168.0000000,26622.0000000,26063.0000000,26561.0000000,22465
SPFB.LKOH,D,20160704,000000,26723.0000000,27125.0000000,26659.0000000,26966.0000000,15137
SPFB.LKOH,D,20160705,000000,26926.0000000,27246.0000000,26679.0000000,27100.0000000,30445
SPFB.LKOH,D,20160706,000000,27100.0000000,27163.0000000,26740.0000000,27080.0000000,30639
SPFB.LKOH,D,20160707,000000,27051.0000000,27328.0000000,26767.0000000,26820.0000000,23763
SPFB.LKOH,D,20160708,000000,26854.0000000,27338.0000000,26570.0000000,27254.0000000,70751
SPFB.LKOH,D,20160711,000000,27295.0000000,28041.0000000,27295.0000000,27873.0000000,35798
SPFB.LKOH,D,20160712,000000,27888.0000000,28379.0000000,27838.0000000,28190.0000000,22878
SPFB.LKOH,D,20160713,000000,28191.0000000,28350.0000000,27720.0000000,27868.0000000,21846
SPFB.LKOH,D,20160714,000000,27925.0000000,28352.0000000,27645.0000000,28209.0000000,25537
SPFB.LKOH,D,20160715,000000,28180.0000000,28455.0000000,28067.0000000,28232.0000000,22401
SPFB.LKOH,D,20160718,000000,28249.0000000,28552.0000000,28027.0000000,28324.0000000,18346
SPFB.LKOH,D,20160719,000000,28324.0000000,28764.0000000,28294.0000000,28579.0000000,24342
SPFB.LKOH,D,20160720,000000,28589.0000000,28993.0000000,28218.0000000,28870.0000000,27111
SPFB.LKOH,D,20160721,000000,28875.0000000,29125.0000000,28698.0000000,28833.0000000,20946
SPFB.LKOH,D,20160722,000000,28847.0000000,29075.0000000,28766.0000000,29002.0000000,13865
SPFB.LKOH,D,20160725,000000,28994.0000000,29197.0000000,28420.0000000,28578.0000000,31670
SPFB.LKOH,D,20160726,000000,28606.0000000,28721.0000000,28212.0000000,28555.0000000,24282
SPFB.LKOH,D,20160727,000000,28549.0000000,28917.0000000,28479.0000000,28637.0000000,18443
SPFB.LKOH,D,20160728,000000,28656.0000000,29228.0000000,28588.0000000,29138.0000000,24772
SPFB.LKOH,D,20160729,000000,29163.0000000,29335.0000000,28880.0000000,29169.0000000,28366
SPFB.LKOH,D,20160801,000000,29125.0000000,29434.0000000,29014.0000000,29073.0000000,28394
SPFB.LKOH,D,20160802,000000,29076.0000000,29188.0000000,28004.0000000,28211.0000000,35557
SPFB.LKOH,D,20160803,000000,28179.0000000,28557.0000000,27753.0000000,28506.0000000,31421
SPFB.LKOH,D,20160804,000000,28473.0000000,28760.0000000,28285.0000000,28712.0000000,21906
SPFB.LKOH,D,20160805,000000,28704.0000000,28800.0000000,28202.0000000,28581.0000000,18699
SPFB.LKOH,D,20160808,000000,28574.0000000,28638.0000000,28404.0000000,28528.0000000,14583
SPFB.LKOH,D,20160809,000000,28530.0000000,28716.0000000,28347.0000000,28399.0000000,17484
SPFB.LKOH,D,20160810,000000,28392.0000000,28422.0000000,27552.0000000,27671.0000000,25743
SPFB.LKOH,D,20160811,000000,27662.0000000,28065.0000000,27624.0000000,28037.0000000,26430
SPFB.LKOH,D,20160812,000000,28048.0000000,29021.0000000,28048.0000000,28917.0000000,30955
SPFB.LKOH,D,20160815,000000,28924.0000000,29731.0000000,28834.0000000,29605.0000000,36254
SPFB.LKOH,D,20160816,000000,29601.0000000,30029.0000000,29205.0000000,29416.0000000,43961
SPFB.LKOH,D,20160817,000000,29429.0000000,29648.0000000,29092.0000000,29533.0000000,38038
SPFB.LKOH,D,20160818,000000,29534.0000000,30050.0000000,29463.0000000,29733.0000000,27149
SPFB.LKOH,D,20160819,000000,29754.0000000,29897.0000000,29624.0000000,29747.0000000,26573
SPFB.LKOH,D,20160822,000000,29734.0000000,29994.0000000,29373.0000000,29887.0000000,31247
SPFB.LKOH,D,20160823,000000,29887.0000000,30420.0000000,29886.0000000,30249.0000000,28296
SPFB.LKOH,D,20160824,000000,30250.0000000,30600.0000000,30151.0000000,30531.0000000,30600
SPFB.LKOH,D,20160825,000000,30527.0000000,30620.0000000,30230.0000000,30490.0000000,36333
SPFB.LKOH,D,20160826,000000,30463.0000000,30577.0000000,29965.0000000,30024.0000000,42929
SPFB.LKOH,D,20160829,000000,30150.0000000,30191.0000000,29802.0000000,29960.0000000,22513
SPFB.LKOH,D,20160830,000000,30020.0000000,30298.0000000,29939.0000000,30003.0000000,24103
SPFB.LKOH,D,20160831,000000,30003.0000000,30064.0000000,29220.0000000,29399.0000000,28593
SPFB.LKOH,D,20160901,000000,29410.0000000,29760.0000000,29330.0000000,29544.0000000,25040
SPFB.LKOH,D,20160902,000000,29524.0000000,30189.0000000,29513.0000000,30140.0000000,27345
SPFB.LKOH,D,20160905,000000,30168.0000000,30802.0000000,30067.0000000,30714.0000000,36101
SPFB.LKOH,D,20160906,000000,30700.0000000,30985.0000000,30466.0000000,30809.0000000,26450
SPFB.LKOH,D,20160907,000000,30857.0000000,31109.0000000,30777.0000000,30991.0000000,23727
SPFB.LKOH,D,20160908,000000,30995.0000000,31142.0000000,30820.0000000,30971.0000000,32848
SPFB.LKOH,D,20160909,000000,31025.0000000,31090.0000000,30508.0000000,30650.0000000,26399
SPFB.LKOH,D,20160912,000000,31151.0000000,31250.0000000,30950.0000000,31250.0000000,1145
SPFB.LKOH,D,20160913,000000,31157.0000000,31251.0000000,30867.0000000,30900.0000000,2542
SPFB.LKOH,D,20160914,000000,30924.0000000,31363.0000000,30800.0000000,31003.0000000,5176
SPFB.LKOH,D,20160915,000000,31016.0000000,31318.0000000,30858.0000000,31118.0000000,26317
SPFB.LKOH,D,20160916,000000,31116.0000000,31118.0000000,30513.0000000,30740.0000000,36524
SPFB.LKOH,D,20160919,000000,30750.0000000,30954.0000000,30641.0000000,30702.0000000,25144
SPFB.LKOH,D,20160920,000000,30695.0000000,31130.0000000,30518.0000000,31103.0000000,24262
SPFB.LKOH,D,20160921,000000,31087.0000000,31273.0000000,30918.0000000,31188.0000000,22445
SPFB.LKOH,D,20160922,000000,31181.0000000,31817.0000000,31020.0000000,31750.0000000,27731
SPFB.LKOH,D,20160923,000000,31708.0000000,31783.0000000,31085.0000000,31139.0000000,23510
SPFB.LKOH,D,20160926,000000,31139.0000000,31228.0000000,30985.0000000,31052.0000000,18326
SPFB.LKOH,D,20160927,000000,31084.0000000,31140.0000000,30777.0000000,30868.0000000,19633
SPFB.LKOH,D,20160928,000000,30867.0000000,31116.0000000,30643.0000000,31007.0000000,22364
SPFB.LKOH,D,20160929,000000,31012.0000000,31493.0000000,31000.0000000,31250.0000000,24420
SPFB.LKOH,D,20160930,000000,31191.0000000,31438.0000000,31124.0000000,31127.0000000,36273
SPFB.LKOH,D,20161003,000000,31163.0000000,31383.0000000,31045.0000000,31180.0000000,20510
SPFB.LKOH,D,20161004,000000,31165.0000000,31352.0000000,31080.0000000,31180.0000000,21772
SPFB.LKOH,D,20161005,000000,31192.0000000,31320.0000000,30937.0000000,31208.0000000,18313
SPFB.LKOH,D,20161006,000000,31176.0000000,31256.0000000,30913.0000000,31230.0000000,15076
SPFB.LKOH,D,20161007,000000,31220.0000000,31309.0000000,30891.0000000,31013.0000000,20191
SPFB.LKOH,D,20161010,000000,30993.0000000,31439.0000000,30932.0000000,31337.0000000,19747
SPFB.LKOH,D,20161011,000000,31315.0000000,31635.0000000,31165.0000000,31559.0000000,19340
SPFB.LKOH,D,20161012,000000,31542.0000000,31780.0000000,31408.0000000,31544.0000000,24323
SPFB.LKOH,D,20161013,000000,31571.0000000,31663.0000000,31120.0000000,31308.0000000,21857
SPFB.LKOH,D,20161014,000000,31330.0000000,31334.0000000,31050.0000000,31206.0000000,13524
SPFB.LKOH,D,20161017,000000,31197.0000000,31197.0000000,30751.0000000,30797.0000000,16477
SPFB.LKOH,D,20161018,000000,30832.0000000,31153.0000000,30782.0000000,30947.0000000,14252
SPFB.LKOH,D,20161019,000000,30959.0000000,31026.0000000,30610.0000000,30891.0000000,13854
SPFB.LKOH,D,20161020,000000,30897.0000000,30963.0000000,30551.0000000,30872.0000000,16847
SPFB.LKOH,D,20161021,000000,30840.0000000,31194.0000000,30600.0000000,31127.0000000,14590
SPFB.LKOH,D,20161024,000000,31129.0000000,31379.0000000,31003.0000000,31305.0000000,18431
SPFB.LKOH,D,20161025,000000,31305.0000000,31515.0000000,31129.0000000,31389.0000000,23212
SPFB.LKOH,D,20161026,000000,31378.0000000,31421.0000000,30870.0000000,31195.0000000,22923
SPFB.LKOH,D,20161027,000000,31255.0000000,31442.0000000,31141.0000000,31210.0000000,22436
SPFB.LKOH,D,20161028,000000,31239.0000000,31371.0000000,31112.0000000,31241.0000000,17376
SPFB.LKOH,D,20161031,000000,31250.0000000,31404.0000000,31150.0000000,31333.0000000,19855
SPFB.LKOH,D,20161101,000000,31373.0000000,31637.0000000,31338.0000000,31413.0000000,23648
SPFB.LKOH,D,20161102,000000,31370.0000000,31417.0000000,29994.0000000,30143.0000000,55356
SPFB.LKOH,D,20161103,000000,30148.0000000,30470.0000000,29871.0000000,30000.0000000,29651
SPFB.LKOH,D,20161107,000000,30055.0000000,30580.0000000,29990.0000000,30517.0000000,28108
SPFB.LKOH,D,20161108,000000,30486.0000000,30929.0000000,30390.0000000,30871.0000000,21833
SPFB.LKOH,D,20161109,000000,30790.0000000,31247.0000000,30002.0000000,31080.0000000,53628
SPFB.LKOH,D,20161110,000000,31090.0000000,32469.0000000,30829.0000000,31801.0000000,42024
SPFB.LKOH,D,20161111,000000,31776.0000000,32175.0000000,31244.0000000,31320.0000000,33194
SPFB.LKOH,D,20161114,000000,31396.0000000,31519.0000000,30777.0000000,31040.0000000,19099
SPFB.LKOH,D,20161115,000000,31048.0000000,31086.0000000,30574.0000000,30935.0000000,20654
SPFB.LKOH,D,20161116,000000,30898.0000000,31295.0000000,30692.0000000,30869.0000000,15632
SPFB.LKOH,D,20161117,000000,30867.0000000,31385.0000000,30806.0000000,31231.0000000,14173
SPFB.LKOH,D,20161118,000000,31228.0000000,31435.0000000,31053.0000000,31083.0000000,14279
SPFB.LKOH,D,20161121,000000,31150.0000000,31554.0000000,31082.0000000,31483.0000000,12580
SPFB.LKOH,D,20161122,000000,31512.0000000,31723.0000000,31301.0000000,31490.0000000,17238
SPFB.LKOH,D,20161123,000000,31432.0000000,31950.0000000,31420.0000000,31860.0000000,13854
SPFB.LKOH,D,20161124,000000,31874.0000000,32086.0000000,31783.0000000,31943.0000000,14302
SPFB.LKOH,D,20161125,000000,31958.0000000,31995.0000000,31654.0000000,31775.0000000,10651
SPFB.LKOH,D,20161128,000000,31799.0000000,31861.0000000,31190.0000000,31563.0000000,16243
SPFB.LKOH,D,20161129,000000,31559.0000000,31865.0000000,31425.0000000,31600.0000000,22663
SPFB.LKOH,D,20161130,000000,31679.0000000,32106.0000000,31662.0000000,31850.0000000,29260
SPFB.LKOH,D,20161201,000000,31920.0000000,32233.0000000,31920.0000000,32113.0000000,31426
SPFB.LKOH,D,20161202,000000,32097.0000000,33246.0000000,32036.0000000,33010.0000000,36258
SPFB.LKOH,D,20161205,000000,33002.0000000,33398.0000000,32917.0000000,33182.0000000,30243
SPFB.LKOH,D,20161206,000000,33152.0000000,33469.0000000,32660.0000000,32856.0000000,29358
SPFB.LKOH,D,20161207,000000,32863.0000000,33089.0000000,32768.0000000,32979.0000000,16615
SPFB.LKOH,D,20161208,000000,32979.0000000,33778.0000000,32979.0000000,33770.0000000,25200
SPFB.LKOH,D,20161209,000000,33737.0000000,33924.0000000,33483.0000000,33778.0000000,21689
SPFB.LKOH,D,20161212,000000,33935.0000000,34451.0000000,33650.0000000,33837.0000000,1535
SPFB.LKOH,D,20161213,000000,33834.0000000,34131.0000000,33312.0000000,33457.0000000,1815
SPFB.LKOH,D,20161214,000000,33440.0000000,33796.0000000,33125.0000000,33394.0000000,4901
SPFB.LKOH,D,20161215,000000,33388.0000000,34116.0000000,33030.0000000,34111.0000000,16876
SPFB.LKOH,D,20161216,000000,34120.0000000,34189.0000000,33550.0000000,33626.0000000,18598
SPFB.LKOH,D,20161219,000000,33628.0000000,33765.0000000,33405.0000000,33479.0000000,12101
SPFB.LKOH,D,20161220,000000,33479.0000000,34245.0000000,33449.0000000,34029.0000000,12764
SPFB.LKOH,D,20161221,000000,34034.0000000,34655.0000000,33931.0000000,34220.0000000,26670
SPFB.LKOH,D,20161222,000000,34200.0000000,34437.0000000,34000.0000000,34346.0000000,30115
SPFB.LKOH,D,20161223,000000,34349.0000000,34799.0000000,34235.0000000,34720.0000000,24670
SPFB.LKOH,D,20161226,000000,34632.0000000,34914.0000000,34570.0000000,34813.0000000,8601
SPFB.LKOH,D,20161227,000000,34823.0000000,35030.0000000,34756.0000000,34966.0000000,8659
SPFB.LKOH,D,20161228,000000,34975.0000000,35009.0000000,34050.0000000,34128.0000000,20180
SPFB.LKOH,D,20161229,000000,34122.0000000,34912.0000000,34000.0000000,34747.0000000,14890
SPFB.LKOH,D,20161230,000000,34768.0000000,35072.0000000,34633.0000000,35065.0000000,18567
SPFB.LKOH,D,20170103,000000,35064.0000000,36433.0000000,35026.0000000,36102.0000000,19266
SPFB.LKOH,D,20170104,000000,36105.0000000,36248.0000000,35162.0000000,35412.0000000,13298
SPFB.LKOH,D,20170105,000000,35448.0000000,35500.0000000,34275.0000000,34418.0000000,14852
SPFB.LKOH,D,20170106,000000,34415.0000000,34638.0000000,33971.0000000,34325.0000000,13954
SPFB.LKOH,D,20170109,000000,34324.0000000,34516.0000000,34102.0000000,34334.0000000,13383
SPFB.LKOH,D,20170110,000000,34293.0000000,34614.0000000,34236.0000000,34400.0000000,16594
SPFB.LKOH,D,20170111,000000,34399.0000000,34998.0000000,34360.0000000,34607.0000000,16349
SPFB.LKOH,D,20170112,000000,34587.0000000,34645.0000000,33422.0000000,33550.0000000,27041
SPFB.LKOH,D,20170113,000000,33549.0000000,33749.0000000,32991.0000000,33420.0000000,20541
SPFB.LKOH,D,20170116,000000,33421.0000000,33465.0000000,32886.0000000,33021.0000000,17264
SPFB.LKOH,D,20170117,000000,32952.0000000,33093.0000000,32612.0000000,32750.0000000,16252
SPFB.LKOH,D,20170118,000000,32765.0000000,33182.0000000,32566.0000000,32825.0000000,15677
SPFB.LKOH,D,20170119,000000,32874.0000000,32887.0000000,32351.0000000,32398.0000000,18620
SPFB.LKOH,D,20170120,000000,32439.0000000,32834.0000000,32201.0000000,32334.0000000,17936
SPFB.LKOH,D,20170123,000000,32390.0000000,32522.0000000,31972.0000000,32350.0000000,15011
SPFB.LKOH,D,20170124,000000,32355.0000000,32499.0000000,31987.0000000,32360.0000000,33039
SPFB.LKOH,D,20170125,000000,32360.0000000,32769.0000000,32030.0000000,32724.0000000,31772
SPFB.LKOH,D,20170126,000000,32688.0000000,34230.0000000,32688.0000000,34060.0000000,51109
SPFB.LKOH,D,20170127,000000,34060.0000000,35350.0000000,33803.0000000,35222.0000000,56791
SPFB.LKOH,D,20170130,000000,35222.0000000,35222.0000000,34411.0000000,34444.0000000,28761
SPFB.LKOH,D,20170131,000000,34429.0000000,34658.0000000,34025.0000000,34224.0000000,27980
SPFB.LKOH,D,20170201,000000,34232.0000000,34348.0000000,33888.0000000,34235.0000000,19913
SPFB.LKOH,D,20170202,000000,34202.0000000,34453.0000000,33850.0000000,34023.0000000,23887
SPFB.LKOH,D,20170203,000000,34072.0000000,34256.0000000,33890.0000000,33979.0000000,15694
SPFB.LKOH,D,20170206,000000,33983.0000000,34226.0000000,33533.0000000,33665.0000000,18015
SPFB.LKOH,D,20170207,000000,33648.0000000,34158.0000000,33428.0000000,34121.0000000,16592
SPFB.LKOH,D,20170208,000000,34106.0000000,34123.0000000,33100.0000000,33371.0000000,25020
SPFB.LKOH,D,20170209,000000,33380.0000000,33595.0000000,32922.0000000,33055.0000000,22715
SPFB.LKOH,D,20170210,000000,33061.0000000,33312.0000000,32664.0000000,32886.0000000,23620
SPFB.LKOH,D,20170213,000000,32912.0000000,33089.0000000,32534.0000000,33065.0000000,22757
SPFB.LKOH,D,20170214,000000,33065.0000000,33080.0000000,32671.0000000,32671.0000000,17750
SPFB.LKOH,D,20170215,000000,32698.0000000,32768.0000000,32057.0000000,32320.0000000,25419
SPFB.LKOH,D,20170216,000000,32320.0000000,32587.0000000,32090.0000000,32523.0000000,14370
SPFB.LKOH,D,20170217,000000,32540.0000000,32687.0000000,31955.0000000,32418.0000000,23529
SPFB.LKOH,D,20170220,000000,32395.0000000,32417.0000000,31840.0000000,31900.0000000,16748
SPFB.LKOH,D,20170221,000000,31900.0000000,32422.0000000,31825.0000000,32228.0000000,15216
SPFB.LKOH,D,20170222,000000,32254.0000000,32308.0000000,31694.0000000,31951.0000000,18033
SPFB.LKOH,D,20170224,000000,31946.0000000,32037.0000000,31479.0000000,31911.0000000,11703
SPFB.LKOH,D,20170227,000000,31971.0000000,32067.0000000,31341.0000000,31537.0000000,19772
SPFB.LKOH,D,20170228,000000,31550.0000000,31630.0000000,30911.0000000,30971.0000000,30961
SPFB.LKOH,D,20170301,000000,30965.0000000,31519.0000000,30926.0000000,31324.0000000,17804
SPFB.LKOH,D,20170302,000000,31350.0000000,31450.0000000,30952.0000000,31085.0000000,22895
SPFB.LKOH,D,20170303,000000,31071.0000000,31071.0000000,30480.0000000,31000.0000000,25480
SPFB.LKOH,D,20170306,000000,30964.0000000,31193.0000000,30660.0000000,30858.0000000,15968
SPFB.LKOH,D,20170307,000000,30902.0000000,31078.0000000,30555.0000000,30684.0000000,27312
SPFB.LKOH,D,20170309,000000,30660.0000000,30660.0000000,29202.0000000,29730.0000000,37969
SPFB.LKOH,D,20170310,000000,30459.0000000,31250.0000000,30457.0000000,31115.0000000,614
SPFB.LKOH,D,20170313,000000,31012.0000000,31601.0000000,30871.0000000,31463.0000000,2439
SPFB.LKOH,D,20170314,000000,31485.0000000,31978.0000000,31256.0000000,31787.0000000,6431
SPFB.LKOH,D,20170315,000000,31794.0000000,32600.0000000,31500.0000000,32038.0000000,7894
